世界研发服务业发展动态,马春:|,6,,"&lt;正&gt;2005年,我国作出了""加快建设国家创新体系""""建设创新型国家""的战略抉择,这是事关社会主义现代化建设全局的重大战略决策。""创新型国家""在国际上普遍指那些将科技创新作为基本战略,大幅度提高科技创新能力,形成日益强大竞争优势的国家;而""创新投入高,国家的研发投入占GDP的比例一般在2%以上""是成为创新型国家的首要条件。研发服务业作为现代生产性服务业的重要组成部分,能很大程度上反映出一个国家科技与经",JZQB200604014
大国崛起的情报因素,缪其浩:|,1,,"&lt;正&gt;央视电视片《大国的崛起》引发了国内外舆论的热烈议论。我倒是觉得,在一片""崛起""声中,还缺了点什么。其实,以往驰名国际的几本讨论大国崛起的书,都是将崛起和衰亡放在一起讲的,比方说爱德华·吉本的《罗马帝国的兴亡》、以及记者威廉·夏伊勒有点模仿前者味道的《第三帝国的兴亡》,还有上世纪末出版的保罗·肯尼迪的《大国的兴衰》。就拿大英帝国的崛起来说吧,这个过程同时就伴随着清帝国的衰落。就在这一起一落之际,中英",JZQB200701001
日本第八次科学技术预见项目的竞争情报学解析,陈峰:11537411|,4,竞争情报;技术预见;理论;方法;案例;,"本文从项目开展的目的、信息收集关注的对象、信息源与信息收集手段、信息收集的虚软特性、信息分析方法、信息分析的本质过程、信息分析的产出成果、组织特性等竞争情报学视角,解读了2005年完成的日本第八次科学技术预见项目,分析并归纳了该项目的竞争情报属性,认为竞争情报从业人员可以参与或组织科学技术预见项目。",JZQB200701002
论国际贸易竞争情报的兴起、发展及其应用,彭靖里:05972403|邓艺:00101009|杨斯迈:07900303|,4,竞争情报;国际贸易;兴起;发展;应用;,"本文通过对国际贸易竞争情报起源、发展与应用状况的回顾,总结提出了贸易竞争情报的定义,进而分析当前我国开展国际贸易竞争情报的现状及其存在问题,并研究了国内企业在""外包""国际贸易竞争情报服务时,选择贸易竞争情报服务商需要遵循的基本标准,给出了企业应用国际贸易竞争情报的成功案例。",JZQB200701003
CTI与技术转移:国际经验与启示,李艳:06253094|赵新力:15264306|,6,技术竞争情报;技术转移;技术创新;,"本文阐明了技术竞争情报(CTI)是技术转移成功的重要环节,认为CTI既是技术转移的内容又是技术转移的手段,介绍了日本、韩国、美国、芬兰和德国基于CTI的技术转移案例,提出了我国发展基于CTI的技术转移的一些对策和建议。",JZQB200701004
孙子兵法与竞争情报——论孙子竞争情报循环,李令开|朱瑞娟:|,3,竞争情报;孙子兵法;战略管理;,"国内竞争情报的理论框架基本上是建立在西方体系基础之上,但由于经济基础、商业环境以及思维结构的不同,泊来的竞争情报理论在实践应用时总是差强人意。竞争情报的核心是竞争,手段是情报,目的是取胜和获利,2500年前的孙子兵法早就深刻提示了这些重要概念之间的关系。本文试图从孙子兵法来解读企业竞争情报工作,以""胜""为目的,以""利、间、算、知、动""等五字来指导实际工作,使企业竞争情报工作走出概念型和技术型的误区,真正成为企业战略制定和战术执行的基础。",JZQB200701005
企业竞争情报系统建设与实施(下),高波:32838019|刘继烈:32838020|王慧岩:17706019|,7,竞争情报;企业竞争情报系统;一汽集团;,"建立竞争情报系统是以增强企业竞争实力为目标,通过对企业自身以及竞争环境、竞争对手信息资源进行收集、分析、评估,系统可发挥人机交互辅助决策和战术支持的作用。本文从分析一汽集团的竞争情报工作现状和优劣势为出发点,围绕企业建立竞争情报系统,服务企业战略规划及产品研发的必要性,在研究竞争情报理论方法的基础上,结合集团多年建设与实施竞争情报系统的经验,通过对一汽集团企业竞争情报系统的分析、设计、以及系统建设、评价与反馈机制等方面的介绍,说明完善企业竞争情报建设是企业获取可持续发展优势的有力保障。上一期我们刊登了关于企业竞争情报概述、一汽集团企业竞争情报系统分析和系统设计的介绍,本期将介绍一汽集团企业竞争情报系统建设以及其评价反馈机制。",JZQB200701006
企业竞争情报体系建设三元素,倪志宏:|,5,竞争情报;情报资源;竞争情报系统;情报价值评估;6W2H;,"针对企业竞争情报工作存在的现实问题,本文分析了企业竞争情报人员的职责定位和目标导向,着重介绍、分析了做好企业竞争情报工作的三大要素。提出情报资源合理运用、情报流程的高效组织与管理、信息情报系统工具合理选用是支撑企业竞争情报体制的铁三角。一是在竞争情报资源上,要大力整合企业内部信息来源,合理组织管理外部信息来源。二是在竞争情报部门的组织与管理上,要做好确定部门目标、组织结构、人员分工、预算管理、价值评估等五方面。三是在竞争情报系统上,要在开发或外购前关注6W2H,梳理内部信息情报流程,深入了解业务需求,要结合各方面内容整体考虑。",JZQB200701007
企业竞争情报为“领导决策”服务实践探讨,胡建华:32838021|,4,企业竞争情报;领导决策;,"企业竞争情报系统是""人机结合""运行并产出相关产品的工作系统。由于""管理""是向内控制的执行力,而""领导决策""是内外结合实施的、把握方向的决策,因此只有形成分层次的竞争情报工作才能支撑企业的战略导向。文章从企业竞争情报工作的""系统、层次、定位""展开探讨,提出企业竞争情报只有为战略方向服务,即为""领导决策服务""才是竞争情报工作核心的价值诉求。",JZQB200701008
指标分解法在企业竞争情报中的应用,陆赟|刘剑:|,3,指标分解法;竞争情报;黑箱理论;核心数据;,"获取核心数据是企业竞争情报工作中的重要环节。但竞争情报具有很强的对抗性和隐蔽性。所以,核心数据往往不能从公开渠道直接获得,这成为影响竞争情报工作的一大难题。本文介绍的指标分解方法,就是将每个核心数据视作一个结构化的指标,通过指标分解将核心数据拆分成可以实现的各个要素,以此解决数据获取的瓶颈。本文列举了几种常用的指标分解方法,并以案例形式介绍指标分解法如何应用于销售额分析、产品成本结构分析、价值链和渠道利润率分析,具有实战参考价值。",JZQB200701009
中国新闻传播新特点及竞争情报工作应对策略浅析,付亮:|,2,新闻传播;竞争情报;应对策略;,"互联网的飞速发展带来了新闻传播方式的变革,文章就此阐述了中国媒体传播的新特点,分析了这些新特点对竞争情报工作的影响,并探讨了竞争情报工作者面对这些变化的应对策略。",JZQB200701010
环境监视案例分析——金融业全面开放后我国合资基金管理公司的SWOT分析,李国秋:07530759|吕斌:08481339|严众开:10155745|,7,环境监视;合资基金;SWOT分析;,"本文运用上期文章《竞争情报分析在企业环境扫描与战略制定中的作用》中环境监视与战略制定的有关理论与方法,分析中国合资基金公司发展战略制定中的环境监视问题,并利用SWOT矩阵分析方法探讨金融业全面开放后基金业发展战略。",JZQB200701011
世界租赁业发展分析,姚恒美:|,9,,"&lt;正&gt;现代租赁诞生于20世纪50年代,它以其特有的集投资、融资、变现、促销和资产管理功能于一身的巨大优势迅速形成市场。目前许多发达国家的租赁业已成为与银行业、证券业、保险业、基金业、信托业并列的金融产业之一。根据回收投资方式和租赁目的,现代租赁又分为融资租赁、经营租赁、维修租赁等,其中作为现代租赁业重要标志的融资租赁已成为仅次于银行信贷的第二大融资方式。",JZQB200701012
2007年度“美国竞争情报专业人员协会年会”专题报告会预告,葛益民:|,5,,"&lt;正&gt;每年,""美国竞争情报专业人员协会年会""在国内各地召开,全球参会人员云集,2007年度会议将于4月28日在纽约举行。除大会报告外,会议分五个专题展开,分别为竞争情报攻略(CI Offence)、竞争情报守略(CI Defense)、竞争情报关键技能(Critical Skills)、专业上的效果(Professional Effectiveness)和学术研究与创造(Scholar Research&Innovation)。现将",JZQB200701013
竞争情报:学科还是职业?,缪其浩:|,1,,"&lt;正&gt;世界上有好多事,既有经济和社会意义值得有人去投身:又有技巧方法和一套说法可以传授和研究,但是并不一定称得上是学科,我国古代将其称之为""术""。我一直以为情报大概就是属于这一类的,我最早买的情报书之一就叫做《情报术》(The Craft of Intelligence,艾伦·杜勒斯著,群众出版社版,中译文1981年公开发行)。当然,现在这种想法属于比较迂腐的了。不要说""红学""可以养活好多专家,大学里新冒出来的稀奇古怪专业,更会让我们这些老土瞠目结舌。数万之众专业从事的情报工作为什么不",JZQB200702001
法国竞争力集群的优劣势分析,HenriJean-MarieDou:32884797|,4,,"Henri Dou先生,马赛第三大学教授,法国竞争情报学派的创始人。目前担任SDC ORBIT咨询公司首席顾问和CRRM研究院院长。CRRM是法国最知名的培养竞争情报硕士、博士的机构,该机构同时也在巴西、印尼、中国、欧盟开展竞争情报教育。Dou先生去年访华期间曾赐稿本刊,现翻译出来以飨读者。",JZQB200702002
日本竞争情报体系探究,刘晓丹:30460918|葛益民:32883810|,4,竞争情报;综合商社;综合研究所;非营利机构;,"长期以来,日本形成了官商民企联合统一的竞争情报体系,对日本经济技术的发展作出了巨大贡献。本文探究由综合商社、以企业方式运作的综合研究所以及非营利机构性质的独立行政法人形成了日本独特的竞争情报体系、以及庞大的竞争情报网络、高素质的竞争情报人才、高度的社会责任和高效率的竞争情报利用使日本的竞争情报作用发挥到极致给我们的启示。",JZQB200702003
使用Thomson Data Analyzer进行专利分析的几点研究,顾震宇:08612900|卞志昕:11423776|,3,专利分析软件;数据整理;技术领域分析;Thomson Data Analyzer;TDA;,"专利分析软件作为专利数据挖掘的工具,可以用作行业趋势分析、技术追踪、竞争对手监视等,目前正得到企业越来越广泛的重视。Thomson DataAnalyzer作为一款基于Derwent世界专利数据库基础上开发的专利分析软件,具有其独特的优势。本文在对TDA软件介绍的基础上,对使用中如何进行数据整理,以及如何进行技术领域分析进行了研究。",JZQB200702004
21世纪多(双)组分纤维染色专利分析,李芮:11668446|陶翔:16631225|,3,多(双)组分纤维;染色;专利;,本文以国际专利分类号D06P3/82对欧盟专利数据库、美国专利数据库和中国专利数据库中2000~2006年的多(双)组分纤维染色专利进行检索;并从研发国家和地区、专利申请人、专利技术特点三方面对上述专利进行深入分析与研究。,JZQB200702005
基于网络的竞争情报系统浅析,陈骞:25438562|,4,竞争情报系统;竞争情报;网络竞争情报;,"本文根据网络环境下竞争情报的需求与特性,分析了竞争情报系统的特点与关键技术,对竞争情报系统的进一步发展进行了思考和总结。",JZQB200702006
全国专业会议篇名数据库的SWOT分析及对策建议,杨菲:32883811|,2,会议录;数据库;,"本文通过对《全国专业会议篇名数据库》进行SWOT分析后,找出了它的优势、劣势、机会和威胁,发现它在发布形式、数据量和时效性上存在着不足,使得竞争力下降。由此,笔者认为,该库的发展应当找准定位、确保政策扶持、加大资金和人力投入,只有这样才能有进一步发展。",JZQB200702007
论我国医药企业技术中心信息化建设,智胜德:32883812|杨荣斌:26556907|,3,医药技术中心;信息化建设;创新药物研发;综合竞争力;,"中国加入WTO后,医药企业内部技术中心的信息化建设问题由于研发环节的重要性而倍受关注。如何进行医药企业技术中心的信息化建设也因此成为医药企业竞相""加大研发力度,增加研发投入,向研发要利润""背景下的一门必修课。当前严峻的新药研发形势下,医药企业技术中心进行信息化建设必将增强企业的研发能力,增强企业的新药研发主体地位。",JZQB200702008
现代企业怎样剪报?,任向晖:|,4,,"&lt;正&gt;剪报并非新生事物,从四百年前报纸诞生以来,全世界的文人学者、商人政客对此都不陌生。现代企业和机构大多也都沿袭了这个传统而又不会泯灭的文化习惯,将源源不断的信息和知识通过剪辑整理,分享传播,更好地为我所用。随着时代的变迁,信息技术的变革,传媒工业的进步,传统意义上的剪报在实践上已经发生了很大的变化,""剪报""不再是狭义的""报纸""剪辑,信息剪裁的来源还包括各类期刊、文摘、书籍、",JZQB200702009
招商银行金融产品创新中的定标比超,李国秋:07530759|张小翠:23449257|严众开:10155745|,12,竞争情报;定标比超;金融;创新;,"面对日益激烈的竞争环境,企业要想在国内外市场上保持其强有力的竞争力,就必须不断调整企业目标,改善企业的各个方面。在认识自身的基础上,应全面地、及时地了解行业内竞争对手的情况,提高对竞争对手工作的敏感性,监测竞争对手的行为,并进行理性的分析,取长补短,通过学习以求赶上甚至超过竞争对手。定标比超作为竞争情报分析的一种方法,是实现以上目的的一种重要手段。本专题给出的案例是有关金融产品创新中的定标比超问题,强调的是一种在竞争对手间学习的过程。",JZQB200702011
竞争情报专业人员协会年会关键成功因素分析,陈峰:09549385|戴侣红:06250416|,4,竞争情报;SCIP;会议;关键成功因素;,"SCIP年会是一项成功的竞争情报活动,研究其关键成功因素对于推动我国竞争情报事业发展具有参考意义。本文通过浏览SCIP年会专用网站、阅读年会会议文献、询问国内参会者、与经常参会的美国的SCIP会员个人交流等方法,仅考虑SCIP自身的内部因素,将SCIP年会关键成功因素归纳为5个主要方面:选定具有社会影响的年会主题和主题报告人、设计内容丰富特色鲜明的会议产品线、通过分支机构培养参会者群体和报告人队伍、通过用户细分动员更多参展商及赞助商参与、主动有效地开展会议营销活动。",JZQB200702012
竞争情报纳入科技部创新型试点企业培训,吴沛基:|,1,,"&lt;正&gt;2007年5月,科技部对被评为创新型试点企业的一百零三家企业举办了《创新政策与知识产权战略管理高层研修班》的培训。活动为期三天,共邀请了九位来自国家部委及相关领域领导和专家,从国家创新政策、知识产权战略及企业技术创新问题与企业代表进行了研讨与培训。在此次活动中,科技部将企业竞争情报的实施与应用纳入了培训计划。深圳市竞争情报研究会常务副会长、秘书长范芙媛应邀担任了本次培训活动竞争情报课程的主讲教师,在培训活动中,她为企业介绍了国内外竞争情报的发展情况与目前现状,以及竞争情报在企业中的应用分析和实施建设,特别讲授了竞争情报助力企业自主创新和技术创新的模式",JZQB200702013
从环境与发展动态看印度制药业较中国制药业的优势所在,王静波:|,9,竞争优势;中国制药业;印度制药业;PEST分析;,"中国与印度制药业的竞争格局和竞争前景最近两年一直是业界研讨的热点问题。本文立足包括政治、经济、社会、科技四个因素在内的环境条件,选取两国制药企业的研发情况、产品结构、国际认证、国际市场开拓等关键产业要素,进行对比分析。从中可见,印度政府在产业政策调整、监管等政府效力、金融体系健康度等方面比中国有更好的国际信誉度,而人口统计学资料和医疗保健支出结构则显示印度药品市场具有更强大的需求和购买潜力。从产业本身看,尽管印度制药业的总量规模目前还不如中国,但是在可生产的制剂种类与出口情况、研发投入及增长情况、CGMP、COS、DMF等国际认证获得情况以及企业的国际市场开拓情况等方面,都比中国具有明显的""质""的优势。",JZQB200702014
SCIP2007年会概况及SCIP发展战略,葛益民:32883810|,4,,"&lt;正&gt;今年4月30日-5月3日SCIP2007年会在美国繁华金融商业中心纽约曼哈顿地区百老汇大街与第五大道交汇处的万豪伯爵(Marriott Marquis)酒店举行,见图1。四天半的会议,包含一天的注册和开幕式、一天的会前会、两天的大会和分组会,以及最后半天的会后会,中间还穿插了两个小时的""国际讨论会"",会程安排紧凑、高效。期间,从会前会开始到分组会结束的三天时间内,由大型咨询企业和数据库供应商参加的竞争情报产品展览在五楼大厅举行,其中不少参展商对本届SCIP会议",JZQB200702015
法国专家来华介绍政府在竞争情报中的作用,徐宏宇:|,1,,"&lt;正&gt;为了推进情报工作的学术研讨,探索领导干部信息素养和情报能力培养的课题,法国工商情报发展协会(AFDIE)主席Philippe Clerc先生应本刊主编缪其浩之邀,专程来华访问,2007年5月29日在中国浦东干部学院图书馆作了题为""通过商业情报实现法同全球化:公私策略""(The French Way to Globalization through Business Intelligence:Public-Private Strategies)的专题讲座。会议由中国浦东干部学院信息技术部主任周曦民教授主持。",JZQB200702016
请关注这个重要的信号,缪其浩:|,1,,"&lt;正&gt;胡锦涛总书记6月25日在中央党校的重要讲话中,作为国家民主政治发展的重要内容,提到了要将""推进决策科学化、民主化,完善决策信息和智力支持系统""。尽管重视决策中的信息收集和分析研究是毛泽东以来几代最高领导人的一贯思想,但据记忆所及,在一次纲领性讲话中如此明确地将""决策信息和智力支持系统""提出来这还是首次。智力一词与情报在英文中都是Intelligence,而这段讲话将其与信息明确区别,加以并列则是发出了一个重要的信号。国内",JZQB200703001
从开始尝试到世界领先——关于公司竞争情报项目的全球调查白皮书(2007版),吕玉洁:|,7,,"&lt;正&gt;导言从全世界范围来看,竞争情报(Competitive Intelligence,CI)虽然只有二十多年的历史,但它却在公司决策中扮演着关键角色。对高级管理层而言,如果决策正确,CI可以成为提高企业竞争力、给公司带来实际经济收益的催化剂。在过去的几年里,作为企业试金石的竞争情报,其重要性在逐步提高,全球越来越多的公司把CI列入企业术语中。例证如下:",JZQB200703002
资讯时代的情报信息战及其应对,谢晓专:10568025|,6,情报信息战;对抗情报信息战;竞争情报信息战;合作情报信息战;信息权利争夺战;,"文章指出情报信息博弈活动无处不在,在此基础上提出了情报信息战的概念,进而将情报信息战划分为对抗情报信息战、竞争情报信息战、合作情报信息战与信息权利争夺战四种类型,并阐述了其具体内容与表现形式,最后就如何应对资讯时代的情报信息战提出了若干原则与建议。",JZQB200703003
情报工作理念及企业实践的探讨,袁丰平:20308652|,6,情报属性;综合分析;业务流程;情报体系;,"""耳目""作用、""准确性""、""时效性""和""价值性""是情报的基本属性,""收集-整理-综合分析-报告""四个步骤组成了情报业务流程。任何组织情报工作都是围绕着情报基本属性,按照以""综合分析""为核心的业务流程开展的。情报的属性和业务流程构成了情报工作的本质内涵,形成情报工作的理念,它来自于实践,对它们的认识、理解有助于解决情报工作中的实际问题。",JZQB200703004
我国中小企业界竞争情报的缺位与弥补,陈峰:09549385|,3,竞争情报;中小企业;缺位;弥补措施;,"本文通过对政府有关部门领导人讲话进行言辞分析,对中小企业学术会议文献进行研读和对中小企业服务机构提供的产品和服务进行分析,发现中小企业界存在竞争情报缺位现象,并归纳了其主要表现。在对这些现象进行分析的基础上,提出了应采取的弥补措施。",JZQB200703006
企业信息分析的四项基本功,倪志宏:|,9,信息分析;信息能力;思维能力;,"本文认为信息分析的四项基本功是信息能力、思维能力、知识能力、沟通能力,提出了信息分析的王道理论,并对前两项能力作了重点总结归纳。在此基础上,本文介绍了许多常用、实用信息分析方法和技巧。",JZQB200703007
竞争对手的识别与排序,李国秋:07530759|刘婷:13908882|严众开:10155745|,8,竞争对手;识别;排序;模型;,"文章对竞争对手在竞争中的重要性进行了阐述。并探讨了""好""的竞争对手应具备的特征。文章以此为基础,给出了一个竞争对手识别和排序的模型,对实践工作有很强的方法论指导意义。",JZQB200703008
竞争情报四分卫法模拟演练,王知津:05971430|张丽丽:15101482|,7,竞争情报;四分卫法;作战室;,"竞争情报四分卫法是搜集会议、会展情报的主要方式之一。如何将这一方法有效地应用到会议、会展竞争情报的具体实践中去是四分卫法研究讨论的焦点之一。本文从四分卫法的组成入手,运用作战室装备,模拟实施四分卫法操作的全过程。通过流程设计和对相关细节的探究,对竞争情报四分卫法的实战演练及其成员角色扮演有较为全面和系统性的了解。希望这些实践分析能够对竞争情报四分卫法的顺利展开有所裨益。",JZQB200703009
专业资讯提供发展之我见,王懿:|,3,,"&lt;正&gt;专业资讯提供是一个相对比较狭窄的行业,发展的时间并不算太长,但是也已经有相当多的产品了,基本上可以分为时间序列(time series)数据类和资讯类。时间序列数据库是把股票价格走势,公司财务报表,宏观经济指标,商品期货走势等可以按照时间排列的数据累计起来,这样就可以使用各种指标和数据模型来对过去和未来进行分析和预测。在这个类型的数据库中,最知名的要算是彭博(Bloomberg)的终端了,在",JZQB200703011
欧盟国家竞争情报业的发展现状及其特点分析,彭靖里:05972403|李建平:22076359|Jeanne·杨:40630345|,6,竞争情报;体系建设;发展特点;现状分析;欧盟国家;,"在全面总结欧盟地区竞争情报研究与服务业发展现状及其特点的基础上,重点介绍了英国、德国、瑞典、法国等国竞争情报的发展模式及特征,认为目前欧盟国家已经成为除美国、日本外,世界上竞争情报研究与服务业发展最活跃的主要地区之一,其竞争情报研究与服务业发展的经验值得我们借鉴和学习。",JZQB200703012
“阴谋论”的情报对策,缪其浩:|,1,,"&lt;正&gt;阴谋论是信息严重不对称的产物。信息不对称是永恒的,而且人类也许天生除了爱情就喜欢窥探阴谋(看看什么小说电影最流行就会明白),所以无论中外,阴谋论也将永无止境。中国历史书上早就充满了""刀光烛影、千古之迷""的重重阴谋;而今天对外开放了,关于外国阴谋的说法也频频浮现,最近",JZQB200704001
竞争情报在法国——专访法国竞争情报专家Philippe CLERC,张左之:|,2,,"Philippe CLERC先生是法国工商协会竞争情报、创新和IT部门的负责人。在前不久的访问中国期间,他欣然接受本刊的访谈。现将访谈内容刊登如下。",JZQB200704002
竞争情报历史探源,Ariff S.Juhari|Derek Stephens|吴磊|庄盛:|,5,,"本文从历史上情报在全球范围内军事、商业、政府等领域渊源,概述了竞争情报的形成及发展,为管理者和研究人士提供了一些启示。",JZQB200704003
论情报运筹的艺术(上),汪娟:32837631|王守宁:06601567|,5,情报运筹;情报运筹艺术;案例分析;,"本文提出了情报运筹艺术的概念,在分析了情报运筹艺术研究的价值、剖析了情报运筹艺术存在的原因之后,分阶段讨论了情报运筹过程各个阶段,即情报搜集阶段、情报整理阶段、情报分析阶段、情报推送阶段和情报运用阶段存在的艺术和情报运筹过程中自始至终存在的艺术。由于考虑到人在情报运筹中的重要性,文章还讨论了情报运筹主体所需的艺术特征,最后文章还对北非登陆战役案例中情报运筹艺术进行了分析。",JZQB200704004
反情报工作中的监测、分析与追查方法,郑刚:|,9,反竞争情报;监测;分析追查;方法;,"在激烈的市场竞争中,商业间谍是一种危害极大的行为,而在竞争情报实践中也确实存在大量运用灰色情报搜集手段的现象。这些恶意情报收集行为区别于正常情报收集行为,具有隐蔽性强,危害性大和难以识别和追查的特点。目前国内商业领域对反情报工作的研究大多是从漏洞评估,被动防范着眼,对可疑情报收集行为进行主动监测、分析、识别与追查的关注尚少。本文通过对情报实践中几类主要情报收集手段的特点分析,提出了针对几种常见情报收集手段的预警监测方法,并对如何分析、追查情报收集者及幕后指使者提出了具有实操性的方法要领,对企业识别和锁定竞争对手的恶意情报行为有一定的指导意义。",JZQB200704005
如何制作企业内部情报简报?,倪志宏:|,6,简报;情报产品与服务;简报制作方法;,"本文详细阐述了""简报""在企业情报工作中的重要作用,简报是情报部门与高层领导沟通的桥梁、是发挥情报实效性的平台、是培养领导情报习惯的工具、是情报部门建立信任的旗帜。在充分认识简报重要性的基础上,本文详细介绍了如何做好简报的实际操作三环节,确定模版、日常生产发送,评价与反馈。",JZQB200704006
统计口径决定统计方法一一论竞争环境中的工业品和消费品市场规模统计方法,陆赟:|,3,统计口径;统计方法工业品;消费品;市场规模;市场份额;,"本文从企业的立场出发,介绍竞争环境中的市场规模统计问题.重点介绍统计口径和统计方法。",JZQB200704007
专利分析软件之竞争情报应用,骆金龙:14954643|罗天雨:10652852|,5,专利分析软件;竞争情报;应用;,"专利文献是一种十分重要的竞争情报源。本文运用北京恒和顿的HIT恒库专利分析软件,以海底光缆系统为例分析给出了该领域的专利竞争情报,进而提出增强我国海底光缆系统专利技术开发竞争力的对策建议。",JZQB200704008
导入和实施竞争情报简与繁,陈颸:32837632|,1,,"&lt;正&gt;企业导入竞争情报实际上是企业信息化的归宿和升华,事情必须先做到繁再做到简。一步从简的适应性方略并非没有,只是需要法眼和智慧。这是有经验者的绝招,所谓的绝招特点就是简单、有效。书到用时方恨少,事非经过不知难。绝招往往是亲历者历练出来的,没有一次次亲历,自然不敢删繁就简,没有把握呀!企",JZQB200704009
铆足劲上路:南非电信精干的竞争情报部,Nancy Potter|Kent Potter|Nico Greyling|张左之:|,5,,"波特夫妇足关国竞争情报专人员协会(SC1P)的会员,多次在SC1P年会上做报告和培训。近年来.波特夫妇儿度来中闻,受邀为在中国的企业做竞争情报培训.或为他们的客户做竞争情报等方而的项0。本刊经波特夫妇授权,翻译刊登他们的新作,以飨读者。",JZQB200704010
论韩国技术竞争情报发展的现状、特点与动力,彭靖里:05972403|Kwangsoo Kim:21724575|李建平:22076359|张汝斌:10576606|,6,韩国;技术竞争情报;发展现状;特点;动力;,"本文在全面总结韩国技术竞争情报(CTI)服务的兴起及发展现状的基础上,系统客观地分析了其CTI发展的特点及其效果,然后对韩国开展CTI活动的动力及其影响因素进行了初步研究。",JZQB200704011
情报人员的家园——Quantum2信息专家推介,张弛:|,2,,"&lt;正&gt;世界是平的——中国企业的全球化扩张浪潮几年来,《世界是平的》持续畅销,形象地让我们感受到身边波涛汹涌的全球化浪潮。除了外资企业继续将本土化进行到生产营销以外的设立大规模研发中心。中国的企业也在殚精竭力地去赢取国外市场的份额。从原来的品牌代加工到血泪斑斑的海外市场近",JZQB200704012
世界新能源产业发展动态,陈晖:|,8,,"&lt;正&gt;能源是社会经济发展的动力。进入新世纪后,解决能源需求以及生态环境污染等问题显得越来越迫切。在不断研发节能技术,节约现有一次能源的同时,开发和利用新能源,寻求一种新型、清洁、安全、可靠的可持续能源系统,便成为世界上众多国家政府、业界和技术研发人员的追求目标。所谓新能源,一般是指在新技术基础上加以开发利用的可再生能源,包括太阳能、生物质能、水能、风能、地热能",JZQB200704013
平平谈谈才是真——《商业情报密码》评介,陈颸|陈勇强:|,1,,"&lt;正&gt;平实地说,Fuld的竞争情报新作——《商业情报密码》,值得我国的企业家和经理人一读。因为它能对企业在应对竞争、谋划未来方面有所启迪,如果说你的企业真的要""应对""和""谋划""的话。正如企业极可能要面对的那样,竞争对手不断以低价蚕食你的市场,而你却百思不得其解:难道他们",JZQB200704014
竞争情报与面向未来的职业,缪其浩:|,1,,"&lt;正&gt;《美国新闻与世界报道》常常以公布美国大学各类排行榜而引人注目,这次它抓眼球的却是一个""最佳职业表""。去年底,该刊根据收入中位数、职务满意度、培训难度、职业声誉、就业市场前景和所需学历等六个指标,列出了2008年31个最佳职业,其中就有图书馆员(可见该刊网站)。这里特别挑出这个职业不仅因为本人正是在图书馆工作,而主要是我还清楚地记得,在十几年前,""公共图书馆员""曾经被《洛杉矶时报杂志》列为十大""即将消失的职业""",JZQB200801001
基于国家利益的国家竞争情报概念及决策支持系统结构研究,唐超:10595039|,6,国家利益;国家竞争情报;社会结构;决策支持;,"本文提出了基于国家利益的国家竞争情报概念,分析了国家竞争情报存在的四个层次:国家安全情报、国家政治及军事情报、国家经济情报、国家文化和科学技术情报;论述了国家竞争情报生产力属性、生产关系调节属性、历史性、民族性和公利性;从决策影响力、精英影响力、大众影响力三个角度论述了国家竞争情报的决策影响和支持模式。",JZQB200801002
论情报运筹的艺术(下),汪娟:32837631|王守宁:06601567|,7,情报运筹;情报运筹艺术;案例分析;,"本文提出了情报运筹艺术的概念,在分析了情报运筹艺术研究的价值、剖析了情报运筹艺术存在的原因之后,分阶段地讨论了情报运筹过程各个阶段,即情报搜集阶段、情报整理阶段、情报分析阶段、情报推送阶段和情报运用阶段存在的艺术和情报运筹过程中自始至终存在的艺术。由于考虑到人在情报运筹中的重要性,文章还讨论了情报运筹主体所需的艺术特征。",JZQB200801003
专利文献分析的情报实践与应用——万方数据专利文献多维检索与分析软件,沈莎莎:32882238|鞠邦男:32882239|王倩:32882240|张秀梅:12183694|,6,专利分析;专利文献;专利分析工具;,"专利文献作为科技信息的重要载体,已成为如今知识经济社会的重要资源,在国家大力号召建设创新型国家的方针下,如何对专利信息进行有效利用,并使其转化为现实的经济效益已成为我们亟待解决的问题。本文通过对万方数据专利文献多维检索与分析软件的介绍,展示了专利文献分析的情报实践与应用,并简要说明了我国专利分析中存在的问题及其发展趋势。",JZQB200801004
适应变化环境的生存嬗变——关于汽车产业系统情报模式转型的思考,朱盛镭:21631084|王晶:21764052|,3,竞争情报;产业环境;汽车企业;,"文章阐述了产业环境变化使汽车界对情报信息的新要求,分析了现有汽车业的情报系统所存在的问题,并呼吁有关机构需要进行自身反思、重新定位,补缺或提升其各个层次的功能。",JZQB200801005
基于企业情报管理机制方面的情报价值体现,吴志城|韩丽娟:|,5,竞争情报系统;软环境;绩效管理;价值体现;,"本文从企业竞争情报系统的建立角度,分析系统发挥作用的多种制约因素,并在企业竞争情报系统建立之后,基于企业内部情报资源挖掘的角度,从日常管理、绩效考核等方面设立相应的制度规范,旨在促进企业情报系统的高效运转和调动企业内部人员参与企业情报的积极性。",JZQB200801006
互联网竞争情报信息源的评价体系研究,王卓飞:32882241|唐伟利:32882242|李静:32882243|,7,竞争情报;信息源;评价体系;,"网络渐渐成为企业获得信息的主要来源,互联网信息源显得十分重要。本文在分析现有的Google PageRank和Alex网站排名等互联网评价方法的基础上,重点介绍了华通人独创的根据信息内容本身对互联网信息源进行评价的方法。该方法保证了情报源头的高覆盖性、高权威性、高准确性,为公司情报搜集的自动化工作提供了可靠的保障。",JZQB200801007
