大型国有电网企业用户情报利用类型偏好研究	周育忠:27487710|钱鸥:30151631|	11	国有电网;企业用户;情报利用;类型偏好;	"作为资产和技术密集型企业,大型国有电网企业对于自身的情报服务体系建设能有效促进信息交互与资源融合,有助于提升企业的管理效率。而掌握企业用户情报利用类型特点,有助于洞察用户的需求特征,为改善情报服务、提高情报系统功能提供依据。本文通过对南方电网用户的问卷调查分析,发现工作任务性质、年限、职称等因素都会在一定程度上影响用户情报利用类型的选择,并对推进电网企业情报服务体系建设与发展提出几点建议。"	XNZY201304005
大型国有电网企业用户情报获取动因研究	陶秀杰:30151632|杨丹丹:11542061|	6	国有企业;企业用户;情报获取;动因;	"以南方电网公司工作人员的情报搜寻行为为样本,探索了大型国有电网企业用户的情报获取动因。从工作任务、资质资历、情报依赖等角度进行了交叉分析。结果显示,大型国有电网企业用户的情报搜寻行为普遍具有明确的目的和任务驱动性。不同的变量将会对其需求产生一定影响。作者分别从企业情报平台的功能设计、用户培训等角度提出了对策建议。"	XNZY201304006
大型国有电网企业用户情报获取渠道研究	王昕:30151633|王梦雅:27441441|	10	情报获取渠道;企业用户;情报共享平台;	"通过调查法获取南方电网公司用户的情报获取渠道情况,并对数据进行分析得出不同的用户在获取情报信息时选择渠道的差异,以期对大型国有电网企业用户情报获取渠道的研究提供有益的参考。"	XNZY201304007
基于Web用户日志的电子商务领域竞争对手分析——以11家电子商务网站为例	赵洁:06143376|温润:30151634|周峰:30151635|金培权:10335012|	11	Web用户日志;电子商务;竞争对手;竞争情报;	"随着Web技术的快速发展,电子商务领域的竞争日趋激烈,如何在Web时代获取竞争对手的情报进而提高自身的竞争优势已成为电子商务企业面临的重要问题。本文围绕这一问题,重点研究了利用Web用户日志进行电子商务领域竞争对手情报分析的问题。Web用户日志记录了用户在Web上的所有行为,而传统的Web服务器日志只能记录用户在某个特定服务器上的访问记录。论文的基本思路是通过统计和挖掘Web用户日志中蕴含的竞争性信息对电子商务企业之间的竞争态势进行评估,并分析其背后原因和可能的应对策略。与以往工作相比,本文的主要贡献首先在于提出了一种新的竞争对手情报分析视角,其次是提出了面向Web用户日志的电子商务领域竞争对手分析过程模型,并结合实际数据对11家电子商务网站开展了实验研究,从而为Web环境下企业竞争情报的获取提供了新的参考。"	XNZY201304008
相对利润、信息约束与中小企业融资	钟一鸣:28720863;28720863|高秀屏:08484027|	9	信息约束;非对称信息;中小企业融资;担保;相对利润;	"论文通过建立理论模型,解释非对称信息的产生原因,并且分析在非对称信息下,借款人的信用活动范围、银行公开信息的威慑能力,以及借款人的单位资本产出对保证程度的影响。论文发现:(1)即使发布信息不会降低发布者利润,竞争性的同行之间也不会实现信息的共享。一定时期内,共享信息作为一种""威慑""机制促使借款人履行协议,长期情况下""逆向选择""效应将削弱""威慑""机制;(2)小型社会和大型社会中,范围效应、威慑效应与产出效应是不同的,小型社会对违约行为具有内在的制约机制;(3)担保不仅针对由于交易双方的信息差所产生的风险,还有其他因素产生的风险,即便不存在""同行相斥""所产生的非对称信息,担保仍旧会存在。在信用信息不对称的环境下,从小商品经济向现代市场经济过渡,对中小企业的借款则是雪上加霜。因此,文章建议分别从解决信用信息不对称与增加中小企业盈利能力入手缓解中小企业融资难的问题。"	XNZY201304009
云计算在商务智能中的应用及其对企业核心竞争力的影响	朱张祥:30151636|	7	云计算;BI;企业核心竞争力;	"云计算作为计算机科学领域的一项新技术,逐步被广泛应用于企业管理的各个领域,为企业带来经济效益。随着商务智能(Business Intelligence,简称BI)系统对自身性能不断提高的要求使得其与云计算的结合成为了一种必然,这种结合将在很大程度上突破目前BI所处的瓶颈,从而满足企业对BI的需求,提高自身核心竞争力。本文正是基于以上观点,分析传统BI在企业中应用存在的问题以及对企业竞争力的影响,并在此基础上深层次地讨论云计算给传统BI带来的影响,进而分析基于云计算的BI对企业核心竞争力产生影响的途径,以期为今后的相关实践提供理论支持。"	XNZY201304010
数字化科学交流中的信息推荐服务	吴志强:09011954|	6	科学交流;信息推荐;个性化推荐;群组推荐;社会网络推荐;	"数字化环境下,科学交流成为人们进行学术交流、共享信息的重要模式,而信息推荐服务在数字化科学交流中可以发挥重要作用。本文在分析数字科学交流信息推荐服务必要性基础上,提出了数字科学交流信息推荐服务基本流程,并阐述了数字科学交流中的三种信息推荐服务形式。"	XNZY201304011
国内用户体验研究前沿与热点的知识图谱分析	向剑勤:30151637|	7	用户体验;情感体验;体验经济;前沿热点;共词分析;知识图谱;	"文章通过主题词检索方式获取到国内用户体验研究相关论文,然后运用关键词共现方法与多元统计分析方法,基于高频关键词共现矩阵,得到国内用户体验研究前沿共词知识图谱。图谱共包含教学中的情感体验、用户体验设计及其应用领域、体验经济与体验营销、网络安全与信息安全中的可用性、用户体验的技术与环境、高校教育中的情感体验等6个主流研究领域。"	XNZY201304012
大学生信息素养教育的游戏影响及嵌入机制研究	张垒:25437570|	5	游戏;教育游戏;信息素养;嵌入机制;	"游戏影响大学生信息素养能力提升,游戏特性与信息素养内涵存在深层次的关系。游戏的娱乐性、竞争性和规则性有利于信息意识的培养、信息能力的提升和信息道德的塑造。根据嵌入理论分析了信息素养教育的游戏路径机制,并设计了信息素养教育游戏方案。"	XNZY201304013
知识图谱在我国人文社科领域的研究进展	冉从敬:08986855|刘琬:30447548|	10	知识图谱;人文社会科学;可视化;	"本文以中国学术期刊网络出版总库人文社科类数据库收录的涉及知识图谱研究的150篇论文作为研究样本,从整体结构和具体内容两方面进行了分析,揭示出知识图谱在我国人文社科领域的研究方兴未艾。"	XNZY201401002
基于知识图谱的外国文学研究的可视化分析	黄海瑛:10134100|	7	知识图谱;外国文学;可视化;CiteSpaceⅢ;CSSCIREC;	"截至2013年11月27日,CSSCI数据库中5本重要外国文学期刊2008~2012年期间共收录了有关外国文学的论文2473篇。本文通过量化统计和信息可视化技术,绘制了基于2473篇文献的知识图谱。通过对知识图谱的描述和分析,研究了外国文学近5年的研究重点和热点变迁、经典文献及其影响力变化、机构学术实力及其合作研究、外国文学重要期刊和出版社被引状况。"	XNZY201401003
法兰克福学派发展历程的可视化研究	李樵:10135005|	8	法兰克福学派;发展历程;可视化;知识图谱;哲学流派研究;	"本文从法兰克福学派的核心学术思想、整体演进历程、重要发展阶段、代表学者四个方面对来自WoS平台的相关引文数据进行可视化计量研究。通过研究发现:批判理论是法兰克福学派的核心学术思想。法兰克福学派的整体发展历程分为三个阶段。第一个阶段为创立形成期(20世纪30年代~40年代初),该阶段代表学者为法兰克福学派创始人霍克海默。第二个阶段为发展繁荣期(20世纪40年代初~70年代初),该阶段的代表学者为阿多诺和马尔库塞。第三个阶段为重要转折期(20世纪70年代初~80年代末),该阶段代表学者为哈贝马斯。"	XNZY201401004
近十年中国金融学可视化分析	冉从敬:08986855|曾畅:30727866|	8	金融学;可视化分析;CiteSpace;引文分析;金融危机;虚拟经济;	"以来自CSSCI数据库中有关金融学的8869条文献为研究对象,通过CiteSpace软件对发文数量、引文数量、研究热点演进和高被引文献进行分析,对近十年来中国金融学发展中的特点和热点作了分析,得出以下结论:中国在开展金融学领域的研究过程中对国外文献的依赖性较强,关联性较弱,但是相关研究与国情结合紧密,实用性强。"	XNZY201401005
由诺贝尔经济学奖得主的学术文献可视化分析看计量经济学的演进	冉从敬:08986855|王一:10138201|	9	计量经济学;诺贝尔经济学奖;可视化分析;H指数;引文分析;施引文献分析;	"本文运用可视化分析软件,对诺贝尔经济学奖得主的学术文献进行分析,总结了他们的发文特点、引文特点以及被引文献的特点,分析了计量经济学的演进历程,展现了计量经济学的发展脉络。"	XNZY201401006
开放获取资源的发展研究	顾立平:22035766|	10	开放信息资源;开放科研数据;开放获取运动;开放出版;开放存储;	"从经济周期理论和产业创新理论,分析开放获取资源的发展规律,梳理主要科技大国、主要学术机构、主要国际出版机构的相关政策。讨论我国图书馆界面临的实务工作挑战,以及合适的信息政策。"	XNZY201401007
信息资源公益性开发利用评价体系研究	李楠:09097664|崔旭:09145518|	6	信息资源;公益性开发;评价体系;信息服务;	"本研究针对信息资源公益性开发利用公共参与这一属性,从不同组织机构入手构建评价指标体系,主要包括政府部门、公益性信息机构、信息生产和信息服务型企业以及其他社会组织,并具体列举了影响各组织机构信息资源公益性开发利用水平的相关因素,运用层次分析法赋予各项指标权重,分析影响信息资源公益性开发利用的关键因素,并为进一步促进信息资源公益性开发利用水平提出几点建议。"	XNZY201401008
移动社会媒体营销模式与信息经济影响研究	陈晓丹:14181986|	8	移动社会媒体;营销模式;信息经济;生态系统;用户交互;盈利模式;	"本文对移动社会媒体作出定义和分类,描述其用户-平台-用户结构特点以及形成的生态结构。从用户和盈利两个方面阐述移动社会媒体的营销模式;架构由移动社会媒体、用户、商家、移动设备硬件制造商形成的生态营销系统。分类移动社会媒体参与的信息经济活动,描述移动社会媒体对信息经济产生的变革性的影响。"	XNZY201401009
用户在线生成内容意愿影响因素研究	谢佳琳:30727867|张晋朝:25249619|	9	用户生成内容;意愿;在线社区;用户行为;	"用户生成内容对在线社区的发展和持续使用至关重要,用户是否愿意生成内容受多种因素的影响。本文以微博用户为调查对象,采用结构方程建模方法进行实证分析,研究发现感知娱乐性、预期互惠关系和主观规范对用户生成意愿存在显著影响。本文的研究将有助于在线社区的持续发展。"	XNZY201401010
基于文献计量的虚拟社区信息传播主题分析	刘国徽:28592938|	7	虚拟社区;信息传播;文献计量;内容分析法;用户行为研究;社区管理;	"利用文献计量和内容分析法,将定量与定性研究相结合,从文献的外部特征和内部特征两个方面,对来源于CNKI的虚拟社区信息传播相关文献进行分析,发现该领域的研究比较分散,受到重视不够,情报学领域学者对其研究较少;研究的主题主要有虚拟社区信息传播的影响、虚拟社区信息传播的机制、虚拟社区信息传播的管理与控制和虚拟社区信息传播中用户行为等方面。"	XNZY201401011
我国信息素养领域研究论文的计量分析及可视化	王磊:07070763|	9	信息素养;时序分析;聚类分析;多维尺度分析;战略坐标图;	"借助统计分析软件(SPSS、Ucinet)以及科学知识图谱可视化软件(CiteSpaceⅡ、Sci 2),对CNKI中被中国人文社会科学引文数据库收录的1045篇信息素养研究论文进行统计分析。综合考虑突现值、频次后找出核心关键词并绘制时序图谱,从共词分析的维度采取多元分析和聚类分析法等手段,绘制出信息素养研究的聚类图、多维尺度图谱,经分析后得出其六大主要研究方向,并结合共词分析与社会网络分析法绘制共现网络知识图谱与策略坐标图,从而更深入的揭示研究领域架构的内部关联及属性特征。"	XNZY201401012
我国文化行政管理体制改革的背景、问题及对策	郝婷:25245648|黄先蓉:09014141|	5	文化行政管理体制;政府;市场;集权;分权;大部制;	"我国文化行政管理体制改革是在市场经济、政策推动以及现实动因背景下展开的,当前我国文化行政管理体制改革进程中应解决的问题是要理顺政府与市场的关系、厘清集权与分权的关系、组织结构条块化以及管理方式规范化问题,解决的对策包括政府、社会与市场三者结合、中央集权与地方分权结合、稳步推进大部制改革和推进文化行政法制化建设等。"	XNZY201401013
数字时代不能没有“中国记忆”	马费成:09018804|	1		"&lt;正&gt;国际数据公司发布的第六期数字宇宙研究报告显示,由于个人和机器产生的大量数据,数字资源的膨胀已然达到了前所未有的程度。预计到2020年,数字宇宙规模将达到40ZB,全球人均5247G,而利用率却不到0.1%;目前我国占全球数字宇宙的比例为13%(4000亿GB),全国人均295G,预计到2020年所占比例将上升到21%。这是典型的大数据环境。数字宇宙中含有大量文化遗产、政府信息、科学数据等有价值的资源。它们是国家重要的战略"	XNZY201402001
“世界记忆工程”的发展现状及其推进策略	周耀林:10141650|黄灵波:28729750|王倩倩:31376492|	10	世界记忆工程;文献遗产保护;推进策略;世界记忆名录;	"""世界记忆工程""是在许多珍贵文献遗产濒危甚至消失的国际背景下产生的。该工程实施20多年来,为全球的文献遗产保护树立了标杆,在提升档案文献遗产保护意识、形成独特的档案文献保护体系、建立专门的档案文献数据库、设立专项的档案文献遗产保护基金等方面取得了成绩。与此同时,该工程发展也存在地区和国家的参与不均、宣传工作不到位、国家间合作力度不大、信息化建设偏弱等问题。针对上述不足,笔者从协调区域发展、增强宣传工作、加大国家间合作力度、提高信息化建设程度等方面提出了建议。"	XNZY201402002
国内外文化记忆项目的实践与启示	申晓娟:22861760|石鑫:26545589|王秀香:26545590|	8	文化记忆项目;国家记忆;中国记忆;文化资源保存;	"为更好地保护历史文化遗产,保存民族记忆,国内外陆续实施了多项文化记忆项目。文章对国内外的一些重要文化记忆项目进行了梳理,总结了国外文化记忆项目建设的主要特点,并对比分析了我国文化记忆项目建设中存在的问题。在此基础上,为我国实施国家层面的文化记忆项目提出了有关统筹规划、牵头单位、重点难点问题解决方案以及项目成果推广利用方法的四点建议。"	XNZY201402003
数字信息资源长期保存的主要问题及研究进展	罗毅:08986240|	15	数字信息;长期保存;合作模式;政策法规;保存元数据;	"数字信息长期保存是一项复杂而系统性的工作,涉及数字保存的格式与标准、保存策略与方法、保存元数据、知识产权、保存成本等一系列问题。本文主要通过文献调研,从数字信息资源保存动机、数字保存主体与合作模式、数字保存价值与成本问题、数字信息保存元数据以及数字保存政策法规等五个方面来探讨近年来数字保存研究的进展情况,并总结对我国数字信息长期保存活动的启示。"	XNZY201402004
国外公共数字文化资源合作保存模式研究	肖希明:09012629|张芳源:31376493|	9	公共文化机构;数字资源;合作保存;	"近年来,国外包括图书馆、博物馆在内的公共文化机构积极开展了数字文化资源的合作保存,形成了多种合作保存模式。从机构合作的维度上看,有加盟、联盟、整合等模式。从资源保存的维度上看,有""集中管理-集中存储""、""集中指导-分布存储""、""分散存储-集中整合""等模式。国外公共数字文化资源合作保存呈现出图书馆发挥主导作用、合作保存主体多元化、保存对象同级化、保存内容趋同化、保存形式多样化等特点。"	XNZY201402005
国外科学数据保存政策的分析与启示	司莉:45672569|李月婷:28959924|	6	科学数据;保存政策;资助机构;	"多个发达国家的资助机构及高校制订了科学数据保存政策,对科学数据所有权、科学数据保存负责人、科学数据最低保存期限、科学数据保存地点、科学数据保存格式、超过保存期限的科学数据的处理等政策的具体内容进行分析。从中得到启示:明确参与科学数据保存各方的权利与责任、保护研究成果,建立完整的权益保护体系,政策的制订以节约科研资源、提高科学数据利用率为出发点。"	XNZY201402006
从《世界记忆名录》资源选择标准看我国数字资源长期保存的资源选择策略	吴志强:09011954|张嘉宝:31376494|	7	数字资源;长期保存;资源选择;世界记忆名录;	"文章阐述了我国数字资源长期保存项目中资源选择规范的应用现状及其问题,指出《世界记忆名录》资源选择标准对我国数字资源长期保存项目中的资源选择具有重要借鉴意义,强调资源的选择要体现自身优势、对资源的价值评估要考虑综合因素、资源的选择需要保存机构之间的合作与协调,提出了制定资源选择价值判断指标、明确资源选择类型并且多方向拓展资源选择途径等相应资源选择策略。"	XNZY201402007
数字信息资源长期保存元数据的管理策略	邱春艳:26750628|	7	保存元数据;长期保存;数字信息资源;	"保存元数据是数字信息资源长期保存的必要工具和重要决策对象。本文从重视并完善功能需求调查,选择合适的描述角度和元素,确保元数据的系统兼容性和互操作性,丰富保存元数据标准的语义,保存元数据记录的生成与保存策略以及保存元数据评估等方面分析数字保存元数据的管理策略。"	XNZY201402008
数字信息资源长期保存经费承担方式研究	吴钢:10138495|彭敏惠:14282452|	9	数字信息资源;长期保存;经费承担;保存成本;	"经费问题是数字信息资源长期保存实施过程中需要解决的关键问题之一。在分析国际上理论研究与实践经验的基础上,提出了我国数字信息资源长期保存的经费保障策略,包括:国家主导经费投入;将数字保存纳入公共信息管理机构的经费预算范围;通过合作项目共同承担经费支出;多渠道筹措资金来源;借助一定的收费服务,推动可持续发展。"	XNZY201402009
构建面向合作保存的长期保存公共服务	吴振新:11063777|付鸿鹄:13619035|钱力:31376495|王玉菊:31376496|	5	长期保存;合作保存;公共服务;数字信息资源;暗存档;	"本文结合中国科学院文献情报中心数字资源长期保存公共服务系统的具体设计实施情况,对长期保存公共服务的权利与限制进行分析,介绍了该中心利用现有的公共服务系统完善保存服务的技术框架,并详细分析了该中心基于订购协议的访问权限控制管理策略及保存协议的公共服务流程。"	XNZY201402010
公共财政资助项目成果信息的国家保存研究	陈传夫:09002383|冯倩然:30406190|	8	公共财政资助项目;项目成果保存;信息保存;国家保存;	"本文介绍了公共财政资助的项目成果所面临的保存现状以及所面临的问题,通过分析与对比国外的科研项目成果信息的保存策略和实际情况,得出了对成果信息进行国家保存的必要性和战略需求,并且提出了相应的保存对策建议。"	XNZY201402011
基于数据关联的开放科学数据长期保存利用研究	余文婷:30806483|吴丹:09011828|	7	开放科学数据;数字保存;元数据;关联数据;开放知识服务;	"开放科学数据长期保存对科学研究有重要意义,如何对长期保存的数据进行有效管理是亟需解决的课题。本文介绍了开放科学数据关联化的背景,并以社会科学开放数据与文献关联为例,从关联类型、关联方式、关联服务等方面提出基于关联数据的关联框架模型,通过关联的方法提供开放科学数据的可获取度和使用率。"	XNZY201402012
英国居民数字健康档案建设经验及对我国的启示	周力虹:28376565|刘璐:13906228|赵一鸣:30648892|	8	居民健康档案;数字化;医学信息化;信息资源长期保存;	"本文通过回顾和分析英国居民数字健康档案建设的相关资料、文献和政府报告,总结了项目在基础信息收集、档案创建、保存与维护以及信息查阅等方面的相关经验,分析了其所面临的经费管控失灵、项目进度严重滞后、群体文化冲突等问题,以此为我国居民数字健康档案建设提供借鉴和启示。"	XNZY201402013
新媒体时代的档案与集体记忆	马林青:10568003|	5	新媒体;档案记忆;集体记忆;	"新媒体技术在改变人们交往方式的同时,也重塑了集体记忆的方式、载体和内容。本文考察新媒体技术对集体记忆带来的机遇和挑战,探讨档案在集体记忆建构中的价值,并探索构建新媒体时代档案记忆的方式。"	XNZY201402014
基于知识图谱的国外数字资源长期保存可视化研究	冉从敬:08986855|陈一:30571375|李莎:09015999|	8	数字资源长期保存;知识图谱;可视化;数字图书馆;隐私保护;	"以SCI网络版中的2100篇有关数字资源长期保存的文献为研究对象,用信息可视化工具CiteSpace Ⅱ绘制成可分别揭示数字资源长期保存研究领域的权威学者、国家和研究机构实力分布、核心期刊、经典文献、研究热点的知识图谱,并且加以分析得出结论。"	XNZY201402015
一种图像信息资源的语义多维可视化标注方法	陆泉:08985964|陈静:07624450|韩雪:11624873|	7	图像标注;图像语义;语义可视化;语义鸿沟;人机交互;	"将图像信息资源的用户感性认知与计算机图像语义处理相结合,是解决图像语义鸿沟问题的重要可行途径。本文提出一种图像语义多维可视化标注方法,将图像的多维语义可视化为直角坐标系中的点,采用非线性规划与多目标规划将用户可视化输入的坐标值转换为图像语义向量,通过双向语义可视化处理支持图像多维语义的人机感性交互标注。实验表明,本文方法标注准确性、对用户完成任务的帮助及用户满意度较高,有利于消减图像语义鸿沟。"	XNZY201403002
互联网信息监管中政府与企业间博弈关系分析	李小宇:22054027|黄真真:31787870|	8	互联网监管;利益相关方;博弈论;委托代理;	"本文基于博弈论和信息经济学,分析了政府与企业之间的监管博弈,构建了监管决策者、监管执行者和信息生产者之间双重委托-代理模型。通过博弈模型的求解,发现社会公众的心理倾向是决定监管参与者收益的关键因素,信息生产者最优努力水平与政府惩处力度并不直接相关,但监管执行者的努力和收益都与决策者对其激励水平紧密联系。监管决策者越是风险规避,自身收益越小,对监管执行者的激励力度会越强。"	XNZY201403003
国内Web3.0研究进展可视化分析	孙雨生:28612278|熊英:07368139|陈卫:29219386|	10	Web3.0;语义网;社会网络分析;合作度;智能化信息服务;个性化教育;知识管理;用户建模;	"本文以CNKI收录的2006~2012年间190篇Web3.0文献为研究对象,采用文献计量、社会网络分析法,从文献的年代、基金资助及来源期刊分布,作者及其合作、研究机构及其合作,研究热点及其演进等方面可视化分析了国内Web3.0研究进展。"	XNZY201403004
欧洲表演艺术数字图书馆对我国文化遗产数字资源保存的启示	史劲松:31787871|吴丹:09011828|	8	文化遗产;信息资源建设;数字资源保存;欧洲表演艺术;保存元数据;	"文化遗产具有重要价值,发达国家普遍开展文化遗产数字资源建设以对本国的文化遗产进行长期保存与增值利用,其建设经验对我国文化遗产数字资源保存具有借鉴意义。本文以欧洲表演艺术数字图书馆为对象进行案例分析。其特点包括:扁平化的组织结构与高效灵活的管理模式,动态的信息资源建设与开发模式,开放的建设理念,多样化的资源检索与浏览途径,以及特色化的元数据标准。基于以上分析总结出其对我国文化遗产数字资源保存的启示。"	XNZY201403005
“世界记忆工程”背景下“中国档案文献遗产工程”的推进	周耀林:10141650|宁优:31787872|	9	世界记忆工程;中国档案文献遗产工程;推进策略;	"本文简要介绍了""中国档案文献遗产工程""的形成与发展,从时间组成、地域分布、载体组成、收藏机构四个方面重点剖析了《中国档案文献遗产名录》。通过系统分析,笔者总结了当前我国档案文献遗产工程的成绩和不足,并从实施档案遗产调查评估、完善档案文献遗产政策及制度标准、增加档案文献遗产保护经费投入、加强档案文献遗产保护人才培养、推进档案文献遗产信息化建设、加强档案文献遗产保护技术研究等方面,针对性地提出了推进""中国档案文献遗产工程""的建议。"	XNZY201403006
复杂网络视域下数字资源长期保存研究脉络探析	聂云霞:27586351;10558749|丁家友:27081061|	10	数字资源;长期保存;复杂网络;研究脉络;知识图谱;	"信息时代和大数据背景下,数字资源的地位和作用凸显。""数字资源长期保存""成为国内外研究的热点和焦点之一。基于复杂网络理论视角,以Web Of Science(WOS)和CNKI数据库数据为依据,利用科学知识图谱工具CiteSpace、HistCite,对国内外数字资源长期保存研究的主题、作者、引文关系以及研究趋势与热点进行分析,并使用Gephi工具,通过知识图谱展现国内外对这一领域的研究脉络,了解该领域重要文献和核心作者间的关系,期冀有助于开拓新的研究视角和研究点。"	XNZY201403007
在线用户羊群行为的理论解释及应对策略	刘启华:28659221|	7	在线用户;羊群行为;网络外部性;信息级联;口碑效应;	"网上用户行为容易跟风或从众,具有明显的羊群效应。从网络外部性、信息级联和口碑效应三个角度对在线用户羊群行为进行了理论解释,对它们进行了比较分析,提出了用户和IT企业应对羊群效应的对策。最后,对未来有待深入研究的问题进行展望。"	XNZY201403008
基于共链的银行竞争分析——以国内25家银行为例	奉国和:07575462|黄家兴:30340218|杨洋:11550945|	9	共链分析;聚类分析;多维尺度分析;社会网络分析;核心-边缘模型;银行竞争;国有银行;商业银行;	"以银行网站共链关系刻画银行间的相似度,挖掘银行间的竞争关系。通过Yahoo全球搜索引擎收集银行网站的共链数据,采用共链分析法、聚类分析法、多维尺度分析法、社会网络分析法来研究国内25家银行的竞争地位和格局。结果表明25家银行可分为四大竞争类团,他们之间的竞争关系具有三个特点:强烈的性质倾向、相互渗透和分化。本文研究对国内管理咨询业、制造业、银行业、电子商务等不同行业企业的竞争情报分析、政府网站评价以及学术网站评价等方面都有一定的指导作用,同时在分析思路与方法上也有一定的理论与应用参考价值。"	XNZY201403009
基于计算实验的学术电子期刊供应链价格协调研究	张斌:08992752|陈欢:22178430|	11	学术电子期刊;供应链;价格协调;计算实验;	"学术电子期刊供应链的价格协调通常是相关利益主体通过不断的谈判取得并确立的。通过基于多Agent的计算实验方法,设计了1个机构用户、1个数据库集成商和3个期刊出版商代理之间的采购和投标过程。探讨利用不确定性信息去确定机构用户对学术电子期刊数据库的最优购买价格、期刊出版商和数据库集成商的收益分配问题。实验分析了机构用户和数据库集成商在预期收益确定和预期收益不确定两种情况下各自的投资回报率,据此提出二者各自的采购价格和投标策略。"	XNZY201403010
我国图书馆微博的社会网络分析	张淼:28486497|	8	高校图书馆;公共图书馆;微博;社会网络分析;	"以新浪微博为研究平台,以我国""985""高校图书馆和公共图书馆为研究样本,通过它们之间的""关注""关系建立社会网络结构图,利用社会网络分析对该样本进行宏观层次的整体网络特征分析、中观层次的内部子结构分析以及微观层次的中心性分析。对它们不同的网络位置以及相互间的关系进行研究,并对结果进行分析,提出相应的发展建议。"	XNZY201403011
大数据时代基于情报分析的图书情报学教育变革	邓胜利:10132783|凌菲:28483007|	7	大数据;情报分析;图书情报;教育变革;	"大数据时代对图书情报学(LIS)教育提出了新的要求,凸显了情报分析能力的重要性。本文通过研究情报分析在图书情报工作的重要作用,调研了国内外LIS教育机构开设情报分析的相关课程,指出情报分析能力的培养仍然是我国LIS教育的薄弱环节。最后将情报分析与大数据时代特点相结合,提出了基于情报分析的图书情报教育变革的发展方向。"	XNZY201403012
面向开放课程资源的学科化MOOC服务研究	林嘉:08985329|	6	开放课程资源;学科服务;MOOC;	"大规模开放在线课程MOOC(massive open online course)提供了一种全新的知识传播模式和学习方式,利用MOOC课程资源,创新服务模式,是学科服务工作的发展趋势之一。在对国内外MOOC建设调研的基础上,针对开放课程对学科服务的新需求,提出了学科MOOC服务的概念,并对学科馆员创新开放课程资源服务方向提出了建议。"	XNZY201403013
面向MOOC的在线课程社区系统设计与实现	洪亮:45667754|余骞:23761275|冉从敬:08986855|	6	MOOC;课程社区;声誉管理;推荐;资源共享;问答系统;	"大规模在线开放课程(MOOC)的出现根本性地改变了传统的课堂教学模式。MOOC利用互联网技术使得学生随时随地获取优质课程资源,具有大规模、开放性、成本低廉等特点。然而,目前的MOOC系统存在一系列问题亟待解决:(1)师生交流缺乏实时性;(2)缺乏激励机制;(3)信息过载;(4)缺乏资源共享支持。本文设计了一个面向MOOC的在线课程社区系统,包括实时交互服务、声誉管理机制、社区推荐系统、资源共享框架、以及课程问答系统,有效地解决了MOOC系统目前面临的问题。"	XNZY201403014
高层次创新型科技人才评价指标体系研究	吴欣:31787873|	7	创新型科技人才;评价指标;人才评价;经济技术开发区;	"以大亚湾经济技术开发区为实证对象,在专家访谈与文献调查相结合的基础上,设计出高层次创新型科技人才评价指标体系调查问卷。调研了该区来自石油化工、电子信息、汽车零部件、港口物流和旅游五类产业所属基础研究类、工程技术类和管理类三种人才类型的450名受访者,并从产业和人才两个角度分析了其对调查结果的影响,为建立一套科学合理的高层次创新型科技人才评价指标体系提供参考和建议。"	XNZY201403015
政务微博的信息质量问题研究	剧晓红:32252256|李晶:15524938|谢阳群:25905113|	6	政务微博;信息质量;政府信息公开;网络问政;	"以新浪微博为研究基础,依据《2013年上半年新浪政务微博研究报告》选取其中转发量大的政务微博为研究对象,通过描述统计分析、对比分析等对政务微博信息质量进行研究。在收集和分析政务微博用户对信息评论态度的基础上,本文从政务微博信息内容的增值性、及时性、准确性、完整性这四个维度分析政务微博信息发布中存在的信息质量问题,并提出相关对策建议。"	XNZY201404001
基于演化博弈的团购网站信息服务质量优化研究	占南:28513355|谢笑:24891874|	7	团购网站;信息服务质量;演化博弈;信息服务收益;信息服务成本;	"本文运用演化博弈的方法,构建了团购网站与用户之间的信息服务演化博弈模型,分析了团购网站信息服务动态演变过程。研究结果表明团购网站提供优质信息服务额外需要付出的成本、团购网站提供优质信息服务的收益和提供劣质信息服务的收益、用户接受信息服务的使用费用,以及用户接受服务的实际收益是影响团购网站信息服务质量演变的关键因素。从而提出提升团购网站信息服务质量的建议,为团购行业的进一步发展提供有益的科学参考。"	XNZY201404002
信息质量感知与信息源使用的差异性研究	李晶:15524938|	8	信息质量感知;信息源;信息获取;网络购物;在线点评;网络广告;	"用户对信息质量的感知在很大程度上会影响到对信息的选择和使用。本文调查消费者对不同类型在线商品信息源质量属性的评价,收集318份样本数据分析后发现,消费者在实际获取信息时并未重视他们认为重要的信息特征。本研究可以对互联网商及有关机构研究网络消费者的消费理念和态度、对网络商品关注角度、以及网店的经营者研究如何提高消费者体验等方面提供参考。"	XNZY201404003
